"score_review","CarimboTripAdvisor","Patrocinado","Breakfast","WiFi_gratuito","Estacionamento_gratuito","Piscina","Restaurante","Servico_quartos","Tomar_medidas_seguranca","Visitar_website_hotel","logavaliacoes","n_bin_true","CarimboTripAdvisor_x_logavaliacoes"
4.5,0,0,0,1,1,0,0,0,0,0,-1.34779177621301,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,0,0.871925175434498,0.416393225167193,1.55853628511946
3,0,0,0,0,0,0,1,1,1,0,-0.252206843603043,-0.235157325004494,-0.708533549793646
3.5,0,0,1,0,1,1,0,0,1,0,0.294745484018122,0.416393225167193,-0.708533549793646
5,1,1,0,1,1,1,0,1,1,0,-0.540777869413387,2.37104487568226,0.706977105154087
4,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
3,0,0,0,1,0,0,1,0,0,0,-0.531873665101471,-0.886707875176182,-0.708533549793646
4,0,0,0,1,0,0,1,0,0,0,-1.37098768832872,-0.886707875176182,-0.708533549793646
4,0,0,0,1,1,0,0,0,1,0,0.128651824404897,-0.235157325004494,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,0,1,-1.65002453856093,-0.235157325004494,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,1,0,-1.99564310433504,-0.235157325004494,-0.708533549793646
2.5,0,0,0,0,0,1,1,0,0,0,-0.545290318227441,-0.886707875176182,-0.708533549793646
5,1,0,0,1,1,0,0,0,1,0,0.183060556804341,0.416393225167193,1.14329757526659
4.5,1,0,0,1,1,0,0,0,1,0,0.715180749851715,0.416393225167193,1.4640527664492
4.5,1,0,0,1,1,0,0,0,1,1,0.37817170198708,1.06794377533888,1.26090805780916
4.5,0,0,0,1,1,0,0,0,1,1,0.308838819936959,0.416393225167193,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,0,0.354874165048664,0.416393225167193,1.24686460294238
4.5,1,0,0,1,1,0,0,0,1,1,0.990585958459092,1.06794377533888,1.63006347510817
4,0,0,0,1,1,0,0,0,1,0,0.604187733219299,-0.235157325004494,-0.708533549793646
5,0,0,0,1,1,0,0,0,0,0,-1.01363629438342,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,1,0.254483937749492,1.06794377533888,1.18635066836342
4.5,1,0,0,1,1,0,0,0,1,0,0.612703734939855,0.416393225167193,1.40228094320446
4.5,0,0,0,1,1,0,0,0,1,0,-0.225247727278388,-0.235157325004494,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,0,0,0.127477213282474,-0.886707875176182,-0.708533549793646
4.5,0,0,0,1,0,1,0,0,1,0,-1.3256271409714,-0.235157325004494,-0.708533549793646
3,0,0,0,1,0,0,1,0,0,0,-0.582940059487152,-0.886707875176182,-0.708533549793646
3.5,0,0,0,0,1,1,0,0,0,0,0.0070145968915954,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,0,0.275020968359258,0.416393225167193,1.19873012560941
3,0,0,0,1,0,0,1,0,0,0,-0.900058171725073,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,1,-0.807612010311101,1.06794377533888,0.546132925594689
3,0,0,0,1,1,0,0,0,0,0,-0.36789777531618,-0.886707875176182,-0.708533549793646
4,1,0,0,1,1,0,0,0,0,0,0.188292736931291,-0.235157325004494,1.1464514659831
4.5,1,0,0,1,1,0,0,0,0,0,-0.697884271194191,-0.235157325004494,0.612275391899001
4,1,0,0,1,1,0,0,0,0,0,-0.041708506142011,-0.235157325004494,1.0078096823069
3,0,0,0,1,1,0,0,0,0,0,-0.259819544006119,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,0,1,0,0,0,0,-0.506077109785818,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,1,0.251741737304278,1.06794377533888,1.18469770529312
5,0,0,0,1,1,0,0,0,1,0,0.417809119760592,-0.235157325004494,-0.708533549793646
4,0,0,0,1,0,1,0,0,1,1,0.50498203222084,0.416393225167193,-0.708533549793646
5,0,0,0,1,1,0,0,0,1,1,-0.114460779710315,0.416393225167193,-0.708533549793646
4,1,0,0,1,0,0,1,0,1,0,0.792766864568691,0.416393225167193,1.51082067600106
4,1,0,0,1,1,0,0,0,0,0,0.424335681407353,-0.235157325004494,1.28873510936287
4,0,0,0,0,1,0,1,0,1,0,-1.02536912255462,-0.235157325004494,-0.708533549793646
4.5,0,0,1,1,1,0,0,0,1,1,-1.61011346829667,1.06794377533888,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,1,-0.0144019178932726,1.06794377533888,1.02426974161062
4.5,1,0,0,1,1,0,0,0,1,0,-0.316634680241192,0.416393225167193,0.842087729472767
4.5,0,0,0,1,1,0,0,0,1,1,0.800754821577157,0.416393225167193,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-0.349197251485003,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-1.37098768832872,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,0.0595496880413021,-0.886707875176182,-0.708533549793646
3.5,0,0,1,0,0,1,1,0,0,0,-0.57325777097436,-0.235157325004494,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,1,0,-1.47635109156623,-0.235157325004494,-0.708533549793646
4,0,0,0,1,1,0,0,0,0,0,0.266195566448276,-0.886707875176182,-0.708533549793646
3,0,0,0,1,1,0,0,0,0,0,-0.461993444537,-0.886707875176182,-0.708533549793646
5,0,0,0,0,0,0,0,0,0,0,-1.9187801546337,-2.18980897551956,-0.708533549793646
3,0,0,0,1,1,0,0,0,0,0,-0.656554644664801,-0.886707875176182,-0.708533549793646
4.5,1,0,1,1,1,0,0,0,1,1,-0.873099055400413,1.71949432551057,0.506658179208329
3,0,0,0,0,1,1,0,0,0,0,-0.371083870443479,-0.886707875176182,-0.708533549793646
3,0,0,1,0,0,1,1,0,0,0,-0.425041565099931,-0.235157325004494,-0.708533549793646
2.5,0,0,0,0,0,0,1,1,0,0,-2.54942756694495,-0.886707875176182,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,1,1,1.01059067766052,0.416393225167193,-0.708533549793646
4.5,0,0,1,1,1,0,0,0,1,0,-0.0051105523255352,0.416393225167193,-0.708533549793646
5,0,0,1,1,1,0,0,0,1,1,0.453304206500563,1.06794377533888,-0.708533549793646
5,0,0,0,1,1,0,0,0,1,1,-0.559077985360687,0.416393225167193,-0.708533549793646
3.5,0,0,1,1,1,0,0,0,0,0,0.186206448570126,-0.235157325004494,-0.708533549793646
4.5,0,0,0,0,1,1,0,0,1,0,-0.173190014997968,-0.235157325004494,-0.708533549793646
4,1,0,0,1,1,0,0,0,0,0,0.586238157397333,-0.235157325004494,1.38632783431041
4,0,0,0,1,1,0,0,0,0,0,0.354874165048664,-0.886707875176182,-0.708533549793646
3,0,0,0,1,1,0,0,0,0,0,-0.540777869413387,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,0.088349524469026,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,1,-0.239771730539858,1.06794377533888,0.88841972447773
3.5,0,0,0,0,0,0,0,0,0,0,-2.19781700486591,-2.18980897551956,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-0.697884271194191,-0.886707875176182,-0.708533549793646
4,0,0,0,1,1,0,0,0,0,0,-0.316634680241192,-0.886707875176182,-0.708533549793646
4.5,1,1,0,1,1,1,1,0,1,0,1.12153475862067,2.37104487568226,1.70899772338471
4.5,1,0,0,1,1,0,0,0,1,1,-0.948506172853281,1.06794377533888,0.461203741111162
3.5,0,0,0,1,1,0,0,0,0,0,-0.213459419586587,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-0.0367797458371461,-0.886707875176182,-0.708533549793646
4,0,0,0,0,0,0,0,0,0,0,-2.08655267842855,-2.18980897551956,-0.708533549793646
2.5,0,0,0,1,0,0,1,0,0,0,-0.831173347280752,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,0,0,1,0,0,0,-0.890908884001547,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,0,0,0,1,0,0,-2.54343557064002,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,0,1,0,0,0,0,-0.592814088894782,-0.886707875176182,-0.708533549793646
4.5,0,0,0,0,1,1,0,0,0,1,-1.44785063803005,-0.235157325004494,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,0,0.711549108226881,0.416393225167193,1.46186365970433
4.5,1,0,0,1,1,0,0,0,1,0,0.367386374701237,0.416393225167193,1.25440680158784
4,0,0,0,1,0,1,0,0,0,0,-1.11627869664814,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,0,0.413851780013124,0.416393225167193,1.28241554878242
4,0,0,0,1,1,0,0,0,0,0,-0.374290455069286,-0.886707875176182,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,0,0,-2.54343557064002,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,0,0,0.480102295150356,-0.235157325004494,1.32235050506944
3.5,0,0,0,1,1,0,0,0,0,0,-0.331172800179219,-0.886707875176182,-0.708533549793646
5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
4.5,0,0,0,1,0,1,0,0,0,0,0.140248211970269,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-0.146004714867715,-0.886707875176182,-0.708533549793646
3.5,0,0,1,1,1,0,0,0,0,0,-0.68572215139864,-0.235157325004494,-0.708533549793646
5,1,0,1,1,1,0,0,0,0,1,-1.19314164634947,1.06794377533888,0.313740632030596
4.5,0,0,0,1,1,0,0,0,0,0,-0.0723502255492805,-0.886707875176182,-0.708533549793646
3,0,0,1,0,1,1,0,0,0,0,-0.518808580772073,-0.235157325004494,-0.708533549793646
3,0,0,0,1,0,0,1,0,0,0,-1.47635109156623,-0.886707875176182,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,0,0,-1.69341034198711,-0.886707875176182,-0.708533549793646
3,0,0,0,0,1,1,0,0,0,0,-0.220498908613548,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,0,0,1,0,0,0,-1.53876021212357,-0.886707875176182,-0.708533549793646
5,0,0,0,1,0,1,0,0,0,0,-1.24567673749917,-0.886707875176182,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,0,0,-0.0723502255492805,-0.235157325004494,0.989339248944172
4.5,1,0,0,1,1,0,0,0,0,0,-0.361586017734856,-0.235157325004494,0.814991642836546
5,0,0,0,0,0,0,0,0,0,0,-1.9187801546337,-2.18980897551956,-0.708533549793646
4,0,0,0,0,0,0,0,0,0,0,-1.85219843909181,-2.18980897551956,-0.708533549793646
4.5,0,0,0,1,0,0,0,0,0,0,-1.19314164634947,-1.53825842534787,-0.708533549793646
4.5,1,0,0,1,1,0,0,0,1,1,0.220538131799729,1.06794377533888,1.16588857423595
4.5,0,0,0,0,0,0,0,0,0,0,-1.79346920380416,-2.18980897551956,-0.708533549793646
3.5,0,0,1,1,1,0,0,0,0,1,-0.831173347280752,0.416393225167193,-0.708533549793646
4.5,0,0,0,1,1,0,0,0,1,1,-0.597825409377149,0.416393225167193,-0.708533549793646
3,0,0,0,0,0,0,1,1,1,0,-0.673849633580669,-0.235157325004494,-0.708533549793646
5,1,0,0,1,1,0,0,0,1,1,-0.296968157393613,1.06794377533888,0.853942455864086
4,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
4,0,0,0,1,1,0,0,0,0,0,-0.938432654668882,-0.886707875176182,-0.708533549793646
3,0,0,0,1,1,0,0,0,0,0,-1.37098768832872,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,0,0,0,0,0,0,-0.807612010311101,-1.53825842534787,-0.708533549793646
4,0,0,0,1,1,0,0,0,1,1,-0.815342741769501,0.416393225167193,-0.708533549793646
4,0,0,0,1,0,1,0,0,0,0,-1.85219843909181,-0.886707875176182,-0.708533549793646
4,0,0,0,1,1,0,0,0,0,0,0.360801393130516,-0.886707875176182,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-0.890908884001547,-0.886707875176182,-0.708533549793646
4.5,0,1,0,0,1,1,1,1,1,0,1.08705328836734,1.71949432551057,-0.708533549793646
3,0,0,0,1,0,0,1,0,0,0,-2.08655267842855,-0.886707875176182,-0.708533549793646
3,0,0,0,0,0,1,1,0,0,0,-0.184053673275158,-0.886707875176182,-0.708533549793646
2.5,0,0,0,0,0,1,1,0,0,0,-0.980008575197292,-0.886707875176182,-0.708533549793646
2.5,0,0,1,1,1,0,0,0,0,0,-1.47635109156623,-0.235157325004494,-0.708533549793646
4,0,0,0,1,1,0,0,0,0,0,0.360801393130516,-0.886707875176182,-0.708533549793646
4,0,0,0,1,1,0,0,0,0,0,-0.139936215732545,-0.886707875176182,-0.708533549793646
4,0,0,0,0,1,1,0,0,0,0,-0.62899944674987,-0.886707875176182,-0.708533549793646
3,0,0,1,1,0,1,0,0,0,0,-1.2275430230855,-0.235157325004494,-0.708533549793646
3.5,0,0,0,1,1,0,0,0,0,0,-0.756613506481844,-0.886707875176182,-0.708533549793646
5,0,0,0,0,0,0,0,0,0,0,-2.34126167010914,-2.18980897551956,-0.708533549793646
3.5,0,0,0,1,0,1,0,0,0,0,-0.518808580772073,-0.886707875176182,-0.708533549793646
4,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
3,0,0,0,1,1,0,0,0,0,0,-0.286068877732803,-0.886707875176182,-0.708533549793646
4,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
3.5,0,0,0,1,0,1,0,0,0,0,-1.01363629438342,-0.886707875176182,-0.708533549793646
5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
3.5,0,0,0,1,0,0,1,0,0,0,-1.9187801546337,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,0,1,0,0,0,0,-1.74093411265445,-0.886707875176182,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.08655267842855,-2.18980897551956,-0.708533549793646
2.5,0,0,0,0,0,0,1,1,0,0,-1.24567673749917,-0.886707875176182,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.19781700486591,-2.18980897551956,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
4,0,0,0,1,0,1,0,0,0,0,-1.99564310433504,-0.886707875176182,-0.708533549793646
3,0,0,0,1,0,0,1,0,0,0,-1.69341034198711,-0.886707875176182,-0.708533549793646
5,0,0,0,0,0,0,0,0,0,0,-2.54343557064002,-2.18980897551956,-0.708533549793646
3,0,0,0,0,0,0,0,1,0,0,-1.74093411265445,-1.53825842534787,-0.708533549793646
3,0,0,0,1,0,1,0,0,0,0,-0.980008575197292,-0.886707875176182,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.34126167010914,-2.18980897551956,-0.708533549793646
2.5,0,0,0,0,0,0,0,0,0,0,-2.54942756694495,-2.18980897551956,-0.708533549793646
2.5,0,0,0,1,0,0,1,0,0,0,-0.900058171725073,-0.886707875176182,-0.708533549793646
2.5,0,0,0,1,1,0,0,0,0,0,-2.54343557064002,-0.886707875176182,-0.708533549793646
2.5,0,0,0,0,0,1,0,0,0,0,-1.74093411265445,-1.53825842534787,-0.708533549793646
2.5,0,0,0,1,0,0,1,0,0,0,-0.645349180044484,-0.886707875176182,-0.708533549793646
